incident_id,incident_title,incident_date,paused_at,incident_description,loss_usd,chain,source_link,b_safe_layer,b_safe_risk_category,technical_footprint,attacker_type,recovery_status,time_to_discovery_days,impact_score,likelihood_score,detectability_score,composite_risk_score
37,20200629_Balancer_S,2020-06-29,,"Less than 24 hours later, a second attack claimed about $2,300 worth of Compound tokens (COMP).",2300,Ethereum,https://cointelegraph.com/news/hacker-steals-balancers-comp-allowance-in-second-attack-within-24-hours,PRO,PRO-1: Price Manipulation,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Audited by Trail of Bits"", ""key_management"": ""DAO Governance"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [""Flash Loan""], ""code_level_defenses"": [], ""vulnerability_source"": ""Economic Design Flaw""}",Blackhat,Funds Lost,,1,3,2,1.5
37,20200629_Balancer_S,2020-06-29,,"Less than 24 hours later, a second attack claimed about $2,300 worth of Compound tokens (COMP).",2300,Ethereum,https://twitter.com/frenzy_hao/status/1277597671847411712,PRO,PRO-1: Price Manipulation,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Audited by Trail of Bits"", ""key_management"": ""DAO Governance"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [""Flash Loan""], ""code_level_defenses"": [], ""vulnerability_source"": ""Economic Design Flaw""}",Blackhat,Funds Lost,,1,3,2,1.5
37,20200629_Balancer_S,2020-06-29,,"Less than 24 hours later, a second attack claimed about $2,300 worth of Compound tokens (COMP).",2300,Ethereum,https://cointelegraph.com/news/hacker-steals-balancers-comp-allowance-in-second-attack-within-24-hours,PRO,PRO-1: Price Manipulation,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Audited by Trail of Bits"", ""key_management"": ""DAO Governance"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [""Flash Loan""], ""code_level_defenses"": [], ""vulnerability_source"": ""Economic Design Flaw""}",Blackhat,Funds Lost,,1,3,2,1.5
188,20220210_BuildFinance_S,2022-02-10,,"As per the announcement, the attacker was able to successfully access the DAO treasury due to the structure of the Build DAO governance model...",470000,Ethereum,https://www.theblockcrypto.com/post/134180/build-finance-dao-suffers-hostile-governance-takeover-loses-470000,AUX,AUX-4: Governance Attack,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Stake"", ""audit_status"": ""Not Audited"", ""key_management"": ""DAO Governance"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Economic Design Flaw""}",Blackhat,Funds Lost,,2,3,3,1.9
189,20220330_BasketDAO_S,2022-03-30,,"According to BasketDAOOrg's official Twitter, there is a vulnerability in BMIZapper, which caused users to lose about 1.2 million US dollars.",1200000,Ethereum,https://coinyuppie.com/in-march-there-were-more-than-30-on-chain-security-incidents-and-the-loss-amounted-to-more-than-700-million-us-dollars/,SC,SC-3: Logic Error,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Stake"", ""audit_status"": ""Not Audited"", ""key_management"": ""DAO Governance"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Blackhat,Funds Lost,,3,3,3,2.4
189,20220330_BasketDAO_S,2022-03-30,,"According to BasketDAOOrg's official Twitter, there is a vulnerability in BMIZapper, which caused users to lose about 1.2 million US dollars.",1200000,Ethereum,https://twitter.com/BasketDAOOrg/status/1509009439315034115,SC,SC-3: Logic Error,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Stake"", ""audit_status"": ""Not Audited"", ""key_management"": ""DAO Governance"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Blackhat,Funds Lost,,3,3,3,2.4
190,20211211_SorbetFinance_S,2021-12-11,,"...never enable a smart contract to take arbitrary addresses and call data arguments if a) everyone can call this function, b) you don’t do sufficient checks...",27000000,Ethereum,https://medium.com/gelato-network/sorbet-finance-vulnerability-post-mortem-6f8fba78f109,PRO,PRO-3: Unsafe Dependency,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Not Audited"", ""key_management"": ""DAO Governance"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [""Unchecked Delegatecall""], ""vulnerability_source"": ""Smart Contract Bug""}",Blackhat,Funds Lost,,4,3,3,2.9
190,20211211_SorbetFinance_S,2021-12-11,,"...never enable a smart contract to take arbitrary addresses and call data arguments if a) everyone can call this function, b) you don’t do sufficient checks...",27000000,Ethereum,https://medium.com/gelato-network/sorbet-finance-vulnerability-post-mortem-6f8fba78f109,SC,SC-4: Unchecked External Call,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Not Audited"", ""key_management"": ""DAO Governance"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [""Unchecked Delegatecall""], ""vulnerability_source"": ""Smart Contract Bug""}",Blackhat,Funds Lost,,4,3,3,2.9
191,20210718_ArrayFinance_S,2021-07-18,,...the attacker gains profits in step 5 (Figure 2: Invoke the sell function). That's because the obtained 77.17 aBPT tokens are more valuable than the 49.9142 WETH deposited...,515000,Ethereum,https://blocksecteam.medium.com/the-analysis-of-the-array-finance-security-incident-bcab555326c1,PRO,PRO-1: Price Manipulation,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Not Audited"", ""key_management"": null, ""oracle_dependency"": ""Internal Price Feed"", ""economic_exploit_vectors"": [""Liquidity Manipulation""], ""code_level_defenses"": [], ""vulnerability_source"": ""Economic Design Flaw""}",Blackhat,Funds Lost,,2,3,2,2
192,20210127_refi,2021-01-27,,...the refi.finance project party directly used the reserved setBoardroom() function to change the Boardroom address to the address it deployed.,144000,Ethereum,https://m.bitalk.com/flash/detail/448654413024858112,SC,SC-6: Backdoor,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Not Audited"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [""Malicious Code Injected""], ""vulnerability_source"": ""Smart Contract Bug""}",Insider,Funds Lost,,2,4,5,2.1
192,20210127_refi,2021-01-27,,...the refi.finance project party directly used the reserved setBoardroom() function to change the Boardroom address to the address it deployed.,144000,Ethereum,https://m.bitalk.com/flash/detail/448654413024858112,SC,SC-2: Access Control,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Not Audited"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Insider,Funds Lost,,2,4,5,2.1
192,20210127_refi,2021-01-27,,...the refi.finance project party directly used the reserved setBoardroom() function to change the Boardroom address to the address it deployed.,144000,Ethereum,https://tokenpost.com/Exit-Scam-refifinance-Withdraws-2600-BAS-6097,SC,SC-6: Backdoor,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Not Audited"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [""Malicious Code Injected""], ""vulnerability_source"": ""Smart Contract Bug""}",Insider,Funds Lost,,2,4,5,2.1
192,20210127_refi,2021-01-27,,...the refi.finance project party directly used the reserved setBoardroom() function to change the Boardroom address to the address it deployed.,144000,Ethereum,https://tokenpost.com/Exit-Scam-refifinance-Withdraws-2600-BAS-6097,SC,SC-2: Access Control,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Not Audited"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Insider,Funds Lost,,2,4,5,2.1
193,20210703_DEXTools_S,2021-07-03,,The DEX trading tool DEXTools (DEXT) tweeted that it was recently hacked and affected some DEXT holder,0,Ethereum,https://twitter.com/DEXToolsApp/status/1411260068079845381,AUX,AUX-2: Frontend Exploit,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Not Audited"", ""key_management"": null, ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Frontend Exploit""}",Blackhat,Not Applicable,,1,3,5,1.2
194,20210131_PopcornSwap_S,2021-01-31,,"...the project used cake's LP, the contract was open source but there was no audit, and the LP was run in less than two hours.",2075000,BNB Chain,https://www.bsc.news/post/popcornswap-liquidity-siphon-rugpull,AUX,AUX-3: Rug Pull,"{""chain"": ""BNB Chain"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""PoS-DPoS"", ""audit_status"": ""Not Audited"", ""key_management"": ""Centralized Custody"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Malicious Intent""}",Insider,Funds Lost,,3,5,1,3.4
194,20210131_PopcornSwap_S,2021-01-31,,"...the project used cake's LP, the contract was open source but there was no audit, and the LP was run in less than two hours.",2075000,BNB Chain,https://www.jinse.com/lives/223202.html,AUX,AUX-3: Rug Pull,"{""chain"": ""BNB Chain"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""PoS-DPoS"", ""audit_status"": ""Not Audited"", ""key_management"": ""Centralized Custody"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Malicious Intent""}",Insider,Funds Lost,,3,5,1,3.4
195,20220415_RikkeiFinance_S,2022-04-15,2021-04-15 5:29:00,...attacker could make unauthorized changes to contract addresses used by the PriceOracle... attacker deployed a fake ChainLink contract to return incorrect prices...,1100000,BNB Chain,https://rikkeifinance.medium.com/rikkei-finance-incident-investigation-report-b5b1745b0155,PRO,PRO-2: Oracle Manipulation,"{""chain"": ""BNB Chain"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""PoS-DPoS"", ""audit_status"": ""Audited by Hacken"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Chainlink Feed"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Blackhat,Funds Lost,-365,3,3,2,2.5
196,20211226_MetaSwap_S,2021-12-26,,...possible rug pull event after identifying a massive 46.99% price drop on MetaSwap’s MGAS token.,602000,Ethereum,https://alert.peckshield.com/detail?id=6e7a620c-3cae-aaec-7f8e-fd326270c9d2,AUX,AUX-3: Rug Pull,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Not Audited"", ""key_management"": ""Centralized Custody"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Malicious Intent""}",Insider,Funds Lost,,2,5,1,2.9
196,20211226_MetaSwap_S,2021-12-26,,...possible rug pull event after identifying a massive 46.99% price drop on MetaSwap’s MGAS token.,602000,Ethereum,https://cointelegraph.com/news/metaswap-gas-incommunicado-as-experts-link-mgas-price-drop-to-rug-pull,AUX,AUX-3: Rug Pull,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Not Audited"", ""key_management"": ""Centralized Custody"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Malicious Intent""}",Insider,Funds Lost,,2,5,1,2.9
197,20200929_Eminence_CSR,2020-09-29,,Andre Cronje’s unreleased project Eminence has been hacked for $15 million,15000000,Ethereum,https://sampriestley.com/defi-arbs-explained-15m-eminence-attack/,PRO,PRO-2: Oracle Manipulation,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Not Audited"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Spot Price from DEX"", ""economic_exploit_vectors"": [""Flash Loan""], ""code_level_defenses"": [], ""vulnerability_source"": ""Economic Design Flaw""}",Blackhat,Partial Recovery,,4,3,2,3
197,20200929_Eminence_CSR,2020-09-29,,Andre Cronje’s unreleased project Eminence has been hacked for $15 million,15000000,Ethereum,https://www.rekt.news/eminence-rekt-in-prod/,PRO,PRO-2: Oracle Manipulation,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Not Audited"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Spot Price from DEX"", ""economic_exploit_vectors"": [""Flash Loan""], ""code_level_defenses"": [], ""vulnerability_source"": ""Economic Design Flaw""}",Blackhat,Partial Recovery,,4,3,2,3
198,20210221_PrimitiveFinance_S,2021-02-21,,No user funds lost. A critical vulnerability was discovered in Primitive Finance smart contracts that would allow all funds to be stolen...,13000000,Ethereum,https://primitivefinance.medium.com/postmortem-on-the-primitive-finance-whitehack-of-february-21st-2021-17446c0f3122,PRO,PRO-3: Unsafe Dependency,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Not Audited"", ""key_management"": ""DAO Governance"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Whitehat,Funds Recovered,,4,2,3,2.5
198,20210221_PrimitiveFinance_S,2021-02-21,,No user funds lost. A critical vulnerability was discovered in Primitive Finance smart contracts that would allow all funds to be stolen...,13000000,Ethereum,https://primitivefinance.medium.com/postmortem-on-the-primitive-finance-whitehack-of-february-21st-2021-17446c0f3122,SC,SC-2: Access Control,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Not Audited"", ""key_management"": ""DAO Governance"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Whitehat,Funds Recovered,,4,2,3,2.5
198,20210221_PrimitiveFinance_S,2021-02-21,,No user funds lost. A critical vulnerability was discovered in Primitive Finance smart contracts that would allow all funds to be stolen...,13000000,Ethereum,https://primitivefinance.medium.com/whitehack-by-primitive-finance-most-funds-are-safe-user-action-required-4dd31c387b8,PRO,PRO-3: Unsafe Dependency,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Not Audited"", ""key_management"": ""DAO Governance"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Whitehat,Funds Recovered,,4,2,3,2.5
198,20210221_PrimitiveFinance_S,2021-02-21,,No user funds lost. A critical vulnerability was discovered in Primitive Finance smart contracts that would allow all funds to be stolen...,13000000,Ethereum,https://primitivefinance.medium.com/whitehack-by-primitive-finance-most-funds-are-safe-user-action-required-4dd31c387b8,SC,SC-2: Access Control,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Not Audited"", ""key_management"": ""DAO Governance"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Whitehat,Funds Recovered,,4,2,3,2.5
199,20200914_Chainlink_S,2020-09-14,,"Nine Chainlink node operators were subjected to so-called ""spam attacks."" The attackers obtained approximately 700 ETH...",335000,Ethereum,https://www.theblockcrypto.com/post/76986/chainlink-nodes-attack-eth,NET,NET-1: Network Congestion/DoS,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Audited by Tier-1 Firm"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Chainlink Feed"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Consensus Flaw""}",Blackhat,Funds Lost,,2,3,4,1.8
200,20171106_Parity Wallet Library Freeze,2017-11-06,,"A user accidentally triggered the kill function in the Parity multisig wallet library contract, permanently freezing approximately 513,774.16 ETH (~$300M) across multiple wallets. The incident occurred when user 'devops199' called the initWallet function on the library contract and subsequently the kill function, destroying the library that hundreds of multisig wallets depended on. This left all dependent wallets unable to execute transactions, effectively freezing the funds permanently.",300000000,Ethereum, ,SC,SC-2: Access Control,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Audited by Parity Team"", ""key_management"": ""Multisig"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Smart Contract Bug""}",Unknown,Funds Lost,,2,5,1,2.9
201,20180709_Bancor Network Admin Key Compromise,2018-07-09,,"On July 9, 2018, the Bancor Network, a decentralized exchange, was exploited. An attacker gained control of a wallet used to upgrade smart contracts, and used this control to withdraw approximately $12.5 million in ETH, $1 million in Pundi X (NPXS) tokens, and $10 million worth of Bancor's native BNT tokens. The team froze the stolen BNT, but the ETH and NPXS were unrecoverable.",23500000,Ethereum, ,AUX,AUX-1: Private Key Compromise,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Audited"", ""key_management"": ""Centralized (Team-controlled upgrade key)"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [""Timelocks (not implemented for this key)""], ""vulnerability_source"": ""Operational Security Failure""}",Blackhat,Partial Recovery,,3,4,2,2.9
202,20180106_Coincheck Hot Wallet Key Theft,2018-01-26,,"On January 26, 2018, Japanese exchange Coincheck was hacked for 523 million NEM (XEM), worth over $500M at the time, after attackers compromised private keys stored on a single-signature, internet-connected hot wallet. The heist went undetected until massive unauthorized withdrawals. The FSA imposed strict new regulations and Coincheck reimbursed users, but the majority of funds remained irrecoverable, laundered via global CEXes.",500000000,NEM, ,AUX,AUX-1: Private Key Compromise,"{""chain"": ""NEM"", ""platform_type"": ""Custom"", ""consensus_mechanism"": ""Proof-of-Importance"", ""audit_status"": ""Not Audited"", ""key_management"": ""Hot Wallet (Single-Sig)"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Operational Error""}",Unknown,Funds Lost,,4,5,4,3.6
203,20200925_KuCoin Exchange Hot Wallet Compromise and DeFi Laundering,2020-09-25,,"On September 25, 2020, KuCoin exchange was hacked for approximately $275-$281 million across multiple cryptocurrencies. The attack was attributed to the North Korean Lazarus Group and resulted from the compromise of private keys for the exchange's hot wallets, likely via a sophisticated social engineering attack on employees. The incident is notable for the attackers' extensive use of decentralized exchanges (DEXs) like Uniswap to launder the stolen ERC-20 tokens, swapping them for ETH to evade freezes being implemented by centralized issuers and exchanges.",275000000,Multiple, ,AUX,AUX-1: Private Key Compromise,"{""chain"": ""Multiple"", ""platform_type"": ""CEX"", ""consensus_mechanism"": ""Not Applicable"", ""audit_status"": ""Not Audited"", ""key_management"": ""Centralized Custody (Hot Wallets)"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Private Key Compromise""}",Nation-State,Partial Recovery,,4,5,4,3.6
204,20200929_Eminence Finance Flash Loan Economic Exploit,2020-09-29,,"On September 29, 2020, an unreleased and unaudited DeFi project called Eminence, associated with Yearn.Finance founder Andre Cronje, was exploited for $15 million. Speculators discovered the deployed test contracts and deposited funds prematurely, driven by social media hype. An attacker used a flash loan to manipulate the protocol's internal bonding curve pricing mechanism, minting a large number of EMN tokens at a low price, swapping them for DAI, and draining the protocol's liquidity. The attacker later returned $8 million to Cronje's deployer address.",15000000,Ethereum, ,PRO,PRO-2: Oracle Manipulation,"{""chain"": ""Ethereum"", ""platform_type"": ""EVM"", ""consensus_mechanism"": ""Proof-of-Work"", ""audit_status"": ""Not Audited"", ""key_management"": ""EOA"", ""oracle_dependency"": ""Internal Calculation (Bonding Curve)"", ""economic_exploit_vectors"": [""Flash Loan""], ""code_level_defenses"": [], ""vulnerability_source"": ""Economic Design Flaw""}",Blackhat,Partial Recovery,,3,4,2,2.9
205,20250221_Bybit Exchange Cold Wallet Compromise via Supply Chain Attack,2025-02-21,,"On February 21, 2025, Bybit exchange suffered the largest single crypto heist in history, losing approximately $1.49 billion in ETH. The attack, attributed to North Korea's Lazarus Group, was a sophisticated operational security breach. Attackers compromised a developer at Safe{Wallet}, a third-party multi-sig wallet provider used by Bybit. They injected malicious JavaScript into the wallet's web UI, which manipulated the transaction data displayed to Bybit's signers. Believing they were approving a routine transfer, the signers authorized a transaction that gave the attackers control of the cold wallet, allowing them to drain the funds.",1490000000,Ethereum, ,AUX,AUX-1: Private Key Compromise,"{""chain"": ""Ethereum"", ""platform_type"": ""CEX"", ""consensus_mechanism"": ""Proof-of-Stake"", ""audit_status"": ""Audited by Tier-1 Firm"", ""key_management"": ""Centralized Custody (Multi-Signature Cold Wallet)"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [], ""code_level_defenses"": [], ""vulnerability_source"": ""Social Engineering / Supply Chain Attack""}",Nation-State,Partial Recovery,,3,5,5,3
206,Solana Transaction Flood DoS (17-Hour Outage),2021-09-14,,"The Solana blockchain suffered a 17-hour outage when malicious actors flooded the network during an initial DEX offering. Automated bots generated up to 400,000 transaction requests per second, overwhelming validators, leading to network halt as nodes lost consensus. Solana validators coordinated a manual restart, causing major disruption to DeFi applications and traders.",0,Solana, ,NET,NET-2: Transaction Spam/DoS,"{""chain"":""Solana"",""platform_type"":""Custom"",""consensus_mechanism"":""Proof-of-Stake (Tower BFT)"",""audit_status"":""Externally Audited"",""key_management"":""Validator Staking"",""oracle_dependency"":""Native + Pyth"",""economic_exploit_vectors"":[""Bot Spam""],""code_level_defenses"":[""Validator Quotas (pre-upgrade)"",""DDoS corrections added post-incident""],""vulnerability_source"":""Network Layer Transaction Saturation""}",Blackhat,Funds Lost,,4,3,2,3
207,Bitcoin Network Congestion (2017 Bull Run),2017-05-07,,"Bitcoin network congestion peaked during the 2017 bull run when user transaction volume exceeded the 1MB/10-min block capacity. Over 200,000 txns became stuck waiting for confirmation, average fees spiked to $50+, and node mempools were saturated. Delays lasted hours to days until volume receded and fee markets stabilized.",0,Bitcoin, ,NET,NET-1: Network Congestion/DoS,"{""chain"":""Bitcoin"",""platform_type"":""UTXO-based"",""consensus_mechanism"":""Proof-of-Work"",""audit_status"":""Open Source, Multiple Reviews"",""key_management"":""Decentralized Full Nodes"",""oracle_dependency"":""Not Applicable"",""economic_exploit_vectors"":[], ""code_level_defenses"":[""SegWit (post-2017)"",""RBF""],""vulnerability_source"":""Throughput Saturation""}",N/A,Not Applicable,,3,2,1,2.2
208,Polygon/Fantom Public RPC DNS Hijack,2022-07-01,,"Attackers compromised the DNS registrar Gandi serving Ankr public RPC endpoints for Polygon and Fantom. Users accessing nodes via hijacked endpoints were redirected to phishing sites, leading to wallet credential exposures and losses. The attackers pivoted with stolen credentials, causing ecosystem-wide alerts until DNS was restored and endpoints migrated.",0,Polygon/Fantom, ,NET,NET-3: DNS Hijacking,"{""chain"":""Polygon, Fantom"",""platform_type"":""EVM"",""consensus_mechanism"":""Proof-of-Stake"",""audit_status"":""Audited (Core, not RPC infra)"",""key_management"":""Centralized DNS, Ankr-managed"",""oracle_dependency"":""Not Applicable"",""economic_exploit_vectors"":[],""code_level_defenses"":[""IPFS/ENS migration (post-incident)"",""DNS monitoring""],""vulnerability_source"":""Registrar Credential Compromise""}",Blackhat,Funds Lost,,3,3,3,2.4
209,Ethereum Classic 51% Attack,2019-01-05,,"The Ethereum Classic chain suffered a 51% attack resulting in a major block reorg and double-spends of 219,500 ETC (~$1.1M). Attackers controlled a majority of hash power, enabling them to reverse transactions and defraud exchanges. Coinbase and other major CEXes suspended trading; post-mortem called for increased confirmations.",1100000,Ethereum Classic, ,CON,CON-1: 51% Attack,"{""chain"":""Ethereum Classic"",""platform_type"":""EVM"",""consensus_mechanism"":""Proof-of-Work"",""audit_status"":""Open Source, Multi-audited"",""key_management"":""Decentralized Miners"",""oracle_dependency"":""Not Applicable"",""economic_exploit_vectors"":[""Double-Spend""],""code_level_defenses"":[""Confirmation Delay"",""Chain Monitoring""],""vulnerability_source"":""Low Network Hashrate / Miner Concentration""}",Blackhat,Funds Lost,,3,4,2,2.9
210,Verge (XVG) 51% Attack via Timestamp Spoofing,2018-05-22,,"A sophisticated 51% attack was executed against the Verge (XVG) network for the second time in two months. The attacker exploited a flaw in the difficulty adjustment algorithm and combined it with timestamp spoofing. By submitting blocks with false timestamps, the attacker could mine blocks at an extremely low difficulty, effectively controlling the network and generating a large amount of XVG coins illicitly.",1750000,Verge,https://www.coindesk.com/markets/2018/05/22/verge-crypto-network-hit-by-second-hack-in-two-months/,CON,CON-1: 51% Attack,"{""chain"": ""Verge"", ""platform_type"": ""UTXO"", ""consensus_mechanism"": ""Proof-of-Work (Multi-Algorithm)"", ""audit_status"": ""Not Audited"", ""key_management"": ""N/A"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [""Timestamp Spoofing"", ""Mining Algorithm Manipulation""], ""code_level_defenses"": [""Flawed Difficulty Adjustment Algorithm""], ""vulnerability_source"": ""Protocol Logic Error""}",Blackhat,Funds Lost,,3,3,2,2.5
211,Solana Network Outage due to Transaction Spam,2021-09-14,,"The Solana Mainnet Beta network experienced a complete outage lasting approximately 17 hours. The incident was triggered by a massive influx of transactions from bots participating in an Initial DEX Offering (IDO) on the Raydium protocol. The transaction load, peaking at 400,000 TPS, overwhelmed the transaction processing queue of validators, leading to excessive memory consumption, forks, and a network-wide shutdown.",0,Solana,https://solana.com/news/9-14-21-network-outage-initial-overview,NET,NET-1: Network Congestion/DoS,"{""chain"": ""Solana"", ""platform_type"": ""Non-EVM"", ""consensus_mechanism"": ""Proof-of-History / Proof-of-Stake"", ""audit_status"": ""Audited (Beta)"", ""key_management"": ""N/A"", ""oracle_dependency"": ""Not Applicable"", ""economic_exploit_vectors"": [""Transaction Spam"", ""Resource Exhaustion""], ""code_level_defenses"": [""Insufficient Transaction Prioritization""], ""vulnerability_source"": ""Protocol Design Flaw""}",Grayhat,Not Applicable,,4,4,1,3.5
